timestamp,open,high,low,close,volume,isEmaUptrend,isEmaDowntrend,isSmaUptrend,isSmaDowntrend,prediction,signal,barsHeld,isEarlySignalFlip,isLastSignalBuy,isLastSignalSell,isNewBuySignal,isNewSellSignal,startLongTrade,startShortTrade,endLongTrade,endShortTrade
2025-04-22 05:34:00,600.59,601.05,600.59,601.05,39.969,True,True,True,True,0,0,100,False,False,False,False,False,,,,
2025-04-22 05:35:00,601.06,601.06,600.75,600.75,37.975,True,True,True,True,0,0,101,False,False,False,False,False,,,,
2025-04-22 05:36:00,600.76,600.97,600.7,600.87,43.62,True,True,True,True,-2,0,102,False,False,False,False,False,,,,
2025-04-22 05:37:00,600.88,601.02,600.72,600.72,235.048,True,True,True,True,0,0,103,False,False,False,False,False,,,,
2025-04-22 05:38:00,600.72,600.73,600.72,600.72,16.744,True,True,True,True,-4,0,104,False,False,False,False,False,,,,
2025-04-22 05:39:00,600.73,600.9,600.6,600.6,108.397,True,True,True,True,-4,0,105,False,False,False,False,False,,,,
2025-04-22 05:40:00,600.61,600.61,600.6,600.61,28.887,True,True,True,True,-4,0,106,False,False,False,False,False,,,,
2025-04-22 05:41:00,600.61,600.93,600.61,600.93,75.981,True,True,True,True,-4,0,107,False,False,False,False,False,,,,
2025-04-22 05:42:00,600.93,600.93,600.8,600.83,29.023,True,True,True,True,-4,0,108,False,False,False,False,False,,,,
2025-04-22 05:43:00,600.82,600.83,600.6,600.6,16.033,True,True,True,True,-4,0,109,False,False,False,False,False,,,,
2025-04-22 05:44:00,600.6,600.61,600.5,600.5,37.039,True,True,True,True,-4,0,110,False,False,False,False,False,,,,
2025-04-22 05:45:00,600.5,600.6,600.5,600.6,10.212,True,True,True,True,-4,0,111,False,False,False,False,False,,,,
2025-04-22 05:46:00,600.6,600.7,600.42,600.43,138.846,True,True,True,True,-2,0,112,False,False,False,False,False,,,,
2025-04-22 05:47:00,600.42,600.54,600.42,600.54,21.361,True,True,True,True,-2,0,113,False,False,False,False,False,,,,
2025-04-22 05:48:00,600.53,600.82,600.53,600.71,77.414,True,True,True,True,-4,0,114,False,False,False,False,False,,,,
2025-04-22 05:49:00,600.7,600.71,600.7,600.71,14.866,True,True,True,True,-4,0,115,False,False,False,False,False,,,,
2025-04-22 05:50:00,600.71,600.75,600.4,600.4,132.032,True,True,True,True,-2,0,116,False,False,False,False,False,,,,
2025-04-22 05:51:00,600.41,600.41,600.4,600.41,7.951,True,True,True,True,-2,0,117,False,False,False,False,False,,,,
2025-04-22 05:52:00,600.41,600.73,600.4,600.53,68.476,True,True,True,True,-4,0,118,False,False,False,False,False,,,,
2025-04-22 05:53:00,600.53,600.6,600.4,600.41,139.874,True,True,True,True,-4,0,119,False,False,False,False,False,,,,
2025-04-22 05:54:00,600.4,600.49,600.35,600.48,30.955,True,True,True,True,-4,0,120,False,False,False,False,False,,,,
2025-04-22 05:55:00,600.49,600.77,600.48,600.77,61.669,True,True,True,True,-4,0,121,False,False,False,False,False,,,,
2025-04-22 05:56:00,600.77,600.78,600.5,600.58,178.621,True,True,True,True,-4,0,122,False,False,False,False,False,,,,
2025-04-22 05:57:00,600.58,600.77,600.57,600.73,39.193,True,True,True,True,-2,0,123,False,False,False,False,False,,,,
2025-04-22 05:58:00,600.73,600.73,600.24,600.25,144.119,True,True,True,True,0,0,124,False,False,False,False,False,,,,
2025-04-22 05:59:00,600.24,600.4,600.24,600.39,48.215,True,True,True,True,-2,0,125,False,False,False,False,False,,,,
2025-04-22 06:00:00,600.39,600.39,600.2,600.31,455.447,True,True,True,True,-4,0,126,False,False,False,False,False,,,,
2025-04-22 06:01:00,600.32,600.55,600.3,600.54,84.742,True,True,True,True,-4,0,127,False,False,False,False,False,,,,
2025-04-22 06:02:00,600.54,600.75,600.54,600.75,75.901,True,True,True,True,-4,0,128,False,False,False,False,False,,,,
2025-04-22 06:03:00,600.75,600.93,600.74,600.88,72.459,True,True,True,True,0,0,129,False,False,False,False,False,,,,
2025-04-22 06:04:00,600.87,601.2,600.87,601.2,105.09,True,True,True,True,4,0,130,False,False,False,False,False,,,,
2025-04-22 06:05:00,601.19,601.42,601.19,601.42,91.112,True,True,True,True,4,0,131,False,False,False,False,False,,,,
2025-04-22 06:06:00,601.42,601.75,601.33,601.75,197.767,True,True,True,True,4,0,132,False,False,False,False,False,,,,
2025-04-22 06:07:00,601.74,601.97,601.74,601.93,355.304,True,True,True,True,8,0,133,False,False,False,False,False,,,,
2025-04-22 06:08:00,601.92,602.29,601.92,602.29,130.356,True,True,True,True,4,0,134,False,False,False,False,False,,,,
2025-04-22 06:09:00,602.29,602.29,602.06,602.14,216.644,True,True,True,True,0,0,135,False,False,False,False,False,,,,
2025-04-22 06:10:00,602.15,602.27,602.07,602.25,262.923,True,True,True,True,6,0,136,False,False,False,False,False,,,,
2025-04-22 06:11:00,602.26,602.54,602.26,602.51,175.523,True,True,True,True,6,0,137,False,False,False,False,False,,,,
2025-04-22 06:12:00,602.5,602.71,602.48,602.7,179.832,True,True,True,True,4,0,138,False,False,False,False,False,,,,
2025-04-22 06:13:00,602.71,602.71,602.57,602.58,185.533,True,True,True,True,2,0,139,False,False,False,False,False,,,,
2025-04-22 06:14:00,602.58,602.99,602.57,602.94,99.759,True,True,True,True,6,0,140,False,False,False,False,False,,,,
2025-04-22 06:15:00,602.94,602.95,601.52,601.53,176.105,True,True,True,True,4,0,141,False,False,False,False,False,,,,
2025-04-22 06:16:00,601.52,601.53,601.33,601.35,73.761,True,True,True,True,2,0,142,False,False,False,False,False,,,,
2025-04-22 06:17:00,601.35,601.7,601.34,601.57,112.362,True,True,True,True,-4,0,143,False,False,False,False,False,,,,
2025-04-22 06:18:00,601.58,601.77,601.51,601.51,80.847,True,True,True,True,-6,0,144,False,False,False,False,False,,,,
2025-04-22 06:19:00,601.51,601.8,601.46,601.56,124.847,True,True,True,True,-8,0,145,False,False,False,False,False,,,,
2025-04-22 06:20:00,601.57,601.6,601.33,601.34,73.191,True,True,True,True,-8,0,146,False,False,False,False,False,,,,
2025-04-22 06:21:00,601.34,601.34,600.78,600.79,373.694,True,True,True,True,-8,0,147,False,False,False,False,False,,,,
2025-04-22 06:22:00,600.79,601.08,600.78,600.8,155.171,True,True,True,True,-4,0,148,False,False,False,False,False,,,,
2025-04-22 06:23:00,600.81,600.81,600.56,600.57,95.286,True,True,True,True,-4,0,149,False,False,False,False,False,,,,
2025-04-22 06:24:00,600.57,600.57,600.34,600.43,54.705,True,True,True,True,-4,0,150,False,False,False,False,False,,,,
2025-04-22 06:25:00,600.43,600.43,600.07,600.31,357.571,True,True,True,True,-2,0,151,False,False,False,False,False,,,,
2025-04-22 06:26:00,600.3,600.58,600.29,600.58,82.303,True,True,True,True,-4,0,152,False,False,False,False,False,,,,
2025-04-22 06:27:00,600.57,600.73,600.28,600.29,115.497,True,True,True,True,-4,0,153,False,False,False,False,False,,,,
2025-04-22 06:28:00,600.29,600.34,600.11,600.27,156.815,True,True,True,True,-2,0,154,False,False,False,False,False,,,,
2025-04-22 06:29:00,600.27,600.27,600.1,600.1,86.026,True,True,True,True,-6,0,155,False,False,False,False,False,,,,
2025-04-22 06:30:00,600.11,600.39,600.02,600.29,118.311,True,True,True,True,-6,0,156,False,False,False,False,False,,,,
2025-04-22 06:31:00,600.3,600.7,600.27,600.63,163.938,True,True,True,True,-8,0,157,False,False,False,False,False,,,,
2025-04-22 06:32:00,600.63,600.63,600.5,600.5,31.211,True,True,True,True,-6,0,158,False,False,False,False,False,,,,
2025-04-22 06:33:00,600.51,600.51,600.19,600.31,146.633,True,True,True,True,-6,0,159,False,False,False,False,False,,,,
2025-04-22 06:34:00,600.31,600.42,600.26,600.3,47.976,True,True,True,True,-6,0,160,False,False,False,False,False,,,,
2025-04-22 06:35:00,600.31,600.31,600.21,600.22,46.567,True,True,True,True,-6,0,161,False,False,False,False,False,,,,
2025-04-22 06:36:00,600.21,600.31,600.2,600.2,56.015,True,True,True,True,-6,0,162,False,False,False,False,False,,,,
2025-04-22 06:37:00,600.21,600.21,600.0,600.1,105.006,True,True,True,True,-6,0,163,False,False,False,False,False,,,,
2025-04-22 06:38:00,600.09,600.1,599.99,599.99,142.116,True,True,True,True,-6,0,164,False,False,False,False,False,,,,
2025-04-22 06:39:00,600.0,600.13,599.91,600.13,607.187,True,True,True,True,-6,0,165,False,False,False,False,False,,,,
2025-04-22 06:40:00,600.13,600.37,600.12,600.3,91.503,True,True,True,True,-6,0,166,False,False,False,False,False,,,,
2025-04-22 06:41:00,600.31,600.31,600.16,600.16,72.204,True,True,True,True,-2,0,167,False,False,False,False,False,,,,
2025-04-22 06:42:00,600.15,600.15,599.93,599.93,72.123,True,True,True,True,-4,0,168,False,False,False,False,False,,,,
2025-04-22 06:43:00,599.92,600.21,599.92,600.2,102.64,True,True,True,True,-8,0,169,False,False,False,False,False,,,,
2025-04-22 06:44:00,600.21,600.68,600.21,600.65,191.978,True,True,True,True,-2,0,170,False,False,False,False,False,,,,
2025-04-22 06:45:00,600.66,600.88,600.62,600.88,70.098,True,True,True,True,4,0,171,False,False,False,False,False,,,,
2025-04-22 06:46:00,600.88,600.99,600.77,600.83,110.869,True,True,True,True,4,0,172,False,False,False,False,False,,,,
2025-04-22 06:47:00,600.84,600.9,600.74,600.89,43.321,True,True,True,True,4,0,173,False,False,False,False,False,,,,
2025-04-22 06:48:00,600.9,601.04,600.89,601.04,53.462,True,True,True,True,4,0,174,False,False,False,False,False,,,,
2025-04-22 06:49:00,601.04,601.17,601.04,601.16,39.187,True,True,True,True,4,0,175,False,False,False,False,False,,,,
2025-04-22 06:50:00,601.16,601.17,600.89,600.96,57.002,True,True,True,True,4,0,176,False,False,False,False,False,,,,
2025-04-22 06:51:00,600.95,601.3,600.95,601.18,54.114,True,True,True,True,2,0,177,False,False,False,False,False,,,,
2025-04-22 06:52:00,601.18,601.5,601.11,601.39,40.928,True,True,True,True,8,0,178,False,False,False,False,False,,,,
2025-04-22 06:53:00,601.38,601.5,601.38,601.49,30.276,True,True,True,True,6,0,179,False,False,False,False,False,,,,
2025-04-22 06:54:00,601.5,601.64,601.49,601.63,26.269,True,True,True,True,2,0,180,False,False,False,False,False,,,,
2025-04-22 06:55:00,601.64,601.64,601.46,601.46,50.222,True,True,True,True,8,0,181,False,False,False,False,False,,,,
2025-04-22 06:56:00,601.47,601.66,601.44,601.44,77.632,True,True,True,True,6,0,182,False,False,False,False,False,,,,
2025-04-22 06:57:00,601.44,601.76,601.43,601.76,160.68,True,True,True,True,2,0,183,False,False,False,False,False,,,,
2025-04-22 06:58:00,601.76,601.84,601.76,601.77,72.635,True,True,True,True,4,0,184,False,False,False,False,False,,,,
2025-04-22 06:59:00,601.77,601.9,601.77,601.88,38.732,True,True,True,True,4,0,185,False,False,False,False,False,,,,
2025-04-22 07:00:00,601.88,602.1,601.87,602.06,79.846,True,True,True,True,4,0,186,False,False,False,False,False,,,,
2025-04-22 07:01:00,602.06,602.19,602.05,602.12,102.41,True,True,True,True,4,0,187,False,False,False,False,False,,,,
2025-04-22 07:02:00,602.12,602.35,602.1,602.11,300.22,True,True,True,True,2,0,188,False,False,False,False,False,,,,
2025-04-22 07:03:00,602.11,602.11,602.05,602.06,1179.758,True,True,True,True,2,0,189,False,False,False,False,False,,,,
2025-04-22 07:04:00,602.06,602.3,602.06,602.3,883.207,True,True,True,True,0,0,190,False,False,False,False,False,,,,
2025-04-22 07:05:00,602.3,602.35,602.0,602.28,247.082,True,True,True,True,2,0,191,False,False,False,False,False,,,,
2025-04-22 07:06:00,602.29,602.34,602.28,602.34,45.83,True,True,True,True,4,0,192,False,False,False,False,False,,,,
2025-04-22 07:07:00,602.34,602.34,602.33,602.34,122.273,True,True,True,True,4,0,193,False,False,False,False,False,,,,
2025-04-22 07:08:00,602.34,602.34,602.33,602.34,368.591,True,True,True,True,4,0,194,False,False,False,False,False,,,,
2025-04-22 07:09:00,602.33,602.34,602.33,602.34,344.469,True,True,True,True,4,0,195,False,False,False,False,False,,,,
2025-04-22 07:10:00,602.34,602.34,602.33,602.34,97.626,True,True,True,True,4,0,196,False,False,False,False,False,,,,
2025-04-22 07:11:00,602.33,602.34,601.22,601.55,414.192,True,True,True,True,-2,0,197,False,False,False,False,False,,,,
2025-04-22 07:12:00,601.56,601.63,601.01,601.01,168.377,True,True,True,True,-6,0,198,False,False,False,False,False,,,,
2025-04-22 07:13:00,601.01,601.02,600.84,600.85,70.878,True,True,True,True,-6,0,199,False,False,False,False,False,,,,
2025-04-22 07:14:00,600.85,601.02,600.84,601.02,27.274,True,True,True,True,-6,0,200,False,False,False,False,False,,,,
2025-04-22 07:15:00,601.02,601.35,601.01,601.35,142.189,True,True,True,True,-8,0,201,False,False,False,False,False,,,,
2025-04-22 07:16:00,601.35,601.39,601.3,601.31,16.372,True,True,True,True,-4,0,202,False,False,False,False,False,,,,
2025-04-22 07:17:00,601.31,601.7,601.3,601.69,42.369,True,True,True,True,-4,0,203,False,False,False,False,False,,,,
2025-04-22 07:18:00,601.7,601.78,601.61,601.61,68.133,True,True,True,True,-6,0,204,False,False,False,False,False,,,,
2025-04-22 07:19:00,601.61,601.7,601.6,601.7,51.69,True,True,True,True,-6,0,205,False,False,False,False,False,,,,
2025-04-22 07:20:00,601.7,601.73,601.68,601.71,38.783,True,True,True,True,-6,0,206,False,False,False,False,False,,,,
2025-04-22 07:21:00,601.71,601.74,601.67,601.67,50.661,True,True,True,True,-6,0,207,False,False,False,False,False,,,,
2025-04-22 07:22:00,601.68,601.88,601.67,601.88,53.708,True,True,True,True,-6,0,208,False,False,False,False,False,,,,
2025-04-22 07:23:00,601.88,602.23,601.87,602.22,133.828,True,True,True,True,-8,0,209,False,False,False,False,False,,,,
2025-04-22 07:24:00,602.22,602.23,602.21,602.22,27.075,True,True,True,True,6,0,210,False,False,False,False,False,,,,
2025-04-22 07:25:00,602.22,602.6,602.22,602.6,108.931,True,True,True,True,6,0,211,False,False,False,False,False,,,,
2025-04-22 07:26:00,602.59,602.68,602.59,602.68,22.032,True,True,True,True,6,0,212,False,False,False,False,False,,,,
2025-04-22 07:27:00,602.67,602.79,602.67,602.79,46.541,True,True,True,True,6,0,213,False,False,False,False,False,,,,
2025-04-22 07:28:00,602.78,603.54,602.73,602.78,1281.558,True,True,True,True,6,0,214,False,False,False,False,False,,,,
2025-04-22 07:29:00,602.78,603.0,602.78,603.0,44.684,True,True,True,True,4,0,215,False,False,False,False,False,,,,
2025-04-22 07:30:00,603.0,603.0,602.32,602.99,618.77,True,True,True,True,4,0,216,False,False,False,False,False,,,,
2025-04-22 07:31:00,602.98,604.19,602.98,603.57,622.53,True,True,True,True,6,0,217,False,False,False,False,False,,,,
2025-04-22 07:32:00,603.56,603.94,603.56,603.87,250.604,True,True,True,True,6,0,218,False,False,False,False,False,,,,
2025-04-22 07:33:00,603.87,603.87,603.43,603.68,346.161,True,True,True,True,4,0,219,False,False,False,False,False,,,,
2025-04-22 07:34:00,603.69,603.95,603.42,603.67,191.667,True,True,True,True,2,0,220,False,False,False,False,False,,,,
2025-04-22 07:35:00,603.67,604.09,603.66,603.99,206.986,True,True,True,True,6,0,221,False,False,False,False,False,,,,
2025-04-22 07:36:00,603.98,604.09,603.67,603.73,190.775,True,True,True,True,4,0,222,False,False,False,False,False,,,,
